lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
2.0,1068.9192728082367,7088.278342359108,11.07827707127235,0.8168446829528311,False,268.22386529506184
2.0,1354.6883572171257,7084.384364091422,7.184298803586898,0.5562954769085164,False,171.56108218827285
2.0,1716.8560731048442,7081.556373774813,4.3563084869776505,0.3700349219062493,False,103.53114189975895
2.0,2175.8471312266224,7079.645143625792,2.4450783379556014,0.29143679338200457,False,59.09805688331835
2.0,2757.546664878766,7078.506447379664,1.3063820918281634,0.3212763264452421,False,33.70840609772131
2.0,3494.760040746641,7078.005825621684,0.805760333849139,0.3946967546409526,False,23.318175932392478
2.0,4429.06294132883,7078.02000090297,0.8199356151348184,0.4682093604557104,False,24.384114460088313
2.0,5613.146055676366,7078.436396457716,1.2363311698807593,0.5292625873793315,False,33.83821585588157
2.0,7113.78660898013,7079.152228848723,1.9521635608873111,0.576427389793588,False,49.0595950265415
2.0,9015.614312570586,7080.07420513994,2.8741398521044177,0.6115658950641959,False,67.85098270792514
2.0,11425.884117808895,7081.119202016355,3.919136728518242,0.637284141830932,False,88.42007499514148
2.0,14480.524936783147,7082.215684427848,5.015619140011404,0.6560231861509296,False,109.36117356643081
2.0,18351.805451796346,7083.305229274216,6.105163986378647,0.6697548895289337,False,129.63105421327055
2.0,23258.049332526516,7084.343456700927,7.143391413092649,0.6799432341563951,False,148.514663268812
2.0,29475.94775756986,7085.299907578378,8.099842290542256,0.6876195964479368,False,165.57983227167279
2.0,37356.16361394183,7086.15678933084,8.956724043004396,0.6934905321259455,False,180.62393730459735
2.0,47343.107384671224,7086.90685448855,9.70678920071532,0.6980370773899038,False,193.61779029062018
2.0,60000.0,7087.550852612988,10.350787325152305,0.7015907195186404,False,204.65241458592936
