lam,ratio,cp_total,cu_total,R_total,c_total,cp_off,cu_off,R_off,c_off,cp_def,cu_def,R_def,c_def
18573.216936484812,0.18,0.30747912306379716,0.3784025887330186,0.5805736454822299,0.8125714046865008,0.23721934430401642,0.35092213460937727,0.611527466057571,0.6759885481948095,0.3657511939567689,0.3100352227051174,0.582726215529076,1.1797085207465101
24246.18605611949,0.18,0.30692140814092134,0.4187882426655386,0.5801595684724633,0.7328797155034777,0.23717916615261997,0.4193532722607637,0.6117760054309602,0.5655832011849341,0.3657585441613308,0.3437838104882518,0.5837073549506423,1.06392021090775
31651.896398902696,0.18,0.3061946442812058,0.46650320223126673,0.5794474810993906,0.6563612914481373,0.23720400363757613,0.5036401880377321,0.6119100392040777,0.47097910228681966,0.36564856302244797,0.38401181342856155,0.5844106735437282,0.9521805065261886
41319.593247698205,0.18,0.3053319092734842,0.5226138249416633,0.5783708905066531,0.5842400156703984,0.2372886741213236,0.6081054033885643,0.6119399146840138,0.3902097774482395,0.36543956224630164,0.4315680135554952,0.584725642149304,0.8467716576944827
53940.17358828521,0.18,0.30438370937933784,0.5882645101687567,0.5768694944338292,0.5174266067691533,0.23742283786510174,0.7386403641436712,0.6118847899268898,0.3214322549788535,0.36516571956355337,0.48737502875386995,0.584556244933017,0.7492499574654373
70415.56070730239,0.18,0.30341295624592457,0.6648170769846621,0.5749113692874187,0.4563856235794686,0.23759299337495643,0.9032198608455501,0.6117686353849953,0.26305111709183804,0.36487240299806245,0.552561622871988,0.5838439439014859,0.6603288898378534
91923.1596763094,0.18,0.3024858818597449,0.7541238221977647,0.5725132066859884,0.40110903933282677,0.23778489138619208,1.1125161783421953,0.6116157696134171,0.21373611999110415,0.3646073940916722,0.6287080887017832,0.5825876800728361,0.5799311328164213
120000.0,0.18,0.30166055937063696,0.858936494625161,0.5697497258903539,0.35120240117667995,0.23798553839221742,1.3806568413799356,0.6114473230864035,0.17237124480139193,0.3644104283555527,0.7182011112508121,0.5808521444930892,0.5073932950631321
200.0,0.2872,0.3071361346505294,0.16334665243507512,0.568340879534773,1.8802719864284079,0.2415272416701696,0.06291755799718277,0.6032019715517679,3.838789192692195,0.36198554200831135,0.1640344742388728,0.5708873698981616,2.2067650333135167
261.08763106611656,0.2872,0.3070329515014674,0.16606676820698796,0.5689305791184212,1.848852451435541,0.24135462627968163,0.06472452855785,0.6034007213388591,3.7289514756984556,0.3620684736146453,0.16537830151934324,0.5711383543257502,2.1893348177378424
340.83375547858265,0.2872,0.30691999651525653,0.16940464015444723,0.569624142745875,1.8117567277698872,0.24115774084721217,0.06699828972623678,0.6036440523187132,3.599461147927988,0.36216996929333645,0.1670763542737872,0.571444490630513,2.167691358047293
444.93738902635585,0.2872,0.3068021322992943,0.17347273654346598,0.5704234105671167,1.7685899145449915,0.2409368114284379,0.06984800958631357,0.6039374008780022,3.449444198273167,0.3622950242507288,0.16921505903750542,0.5718141276590492,2.1410329926394343
580.8382443681718,0.2872,0.306686391308382,0.17840008506028965,0.5713255209183986,1.7190933020280705,0.2406930617866462,0.07340660007621456,0.6042851151294156,3.2789021904943985,0.36244942312422623,0.17190063172930248,0.5722562407508777,2.1084822055510952
758.2484062734396,0.2872,0.30658130693328406,0.18433467078369833,0.5723217863216894,1.6631776628338797,0.24042877250868583,0.0778366372250707,0.6046898329783204,3.08888951373204,0.36263902718247065,0.17526278043217347,0.5727800579368998,2.0691160227417003
