side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
O,stl,0.55119398328489,0.17619585716393735,lam_x3,2024-2026,2025.0,2024,2026,21341.4,STL (offense),D flipped: positive = good on both sides
O,blk,-0.31892569877161814,0.1308364490881498,lam_x3,2024-2026,2025.0,2024,2026,21341.4,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.16614645164287714,0.09037119823315955,lam_x3,2024-2026,2025.0,2024,2026,21341.4,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.38223921273790085,0.11855814135578062,lam_x3,2024-2026,2025.0,2024,2026,21341.4,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.16581053422024594,0.07621290802236284,lam_x3,2024-2026,2025.0,2024,2026,21341.4,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.004898090316570958,0.06602472405370306,lam_x3,2024-2026,2025.0,2024,2026,21341.4,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.18323661229134242,0.07108040303626395,lam_x3,2024-2026,2025.0,2024,2026,21341.4,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.2161893614216721,0.06581497072228723,lam_x3,2024-2026,2025.0,2024,2026,21341.4,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.2152898546864685,0.1957807610272569,lam_x3,2024-2026,2025.0,2024,2026,21341.4,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.25055674446129467,0.0808990484409982,lam_x3,2024-2026,2025.0,2024,2026,21341.4,ORB (defense),D flipped: positive = good on both sides
D,drb,0.4006189512145468,0.052149644201661155,lam_x3,2024-2026,2025.0,2024,2026,21341.4,DRB (defense),D flipped: positive = good on both sides
D,ast,0.14269720787439683,0.04646800249402382,lam_x3,2024-2026,2025.0,2024,2026,21341.4,AST (defense),D flipped: positive = good on both sides
D,tov,-0.8631178640852519,0.12361851339555213,lam_x3,2024-2026,2025.0,2024,2026,21341.4,TOV (defense),D flipped: positive = good on both sides
D,stl,1.9505851616468348,0.182956313607701,lam_x3,2024-2026,2025.0,2024,2026,21341.4,STL (defense),D flipped: positive = good on both sides
D,blk,1.203332816187362,0.1347633969795013,lam_x3,2024-2026,2025.0,2024,2026,21341.4,BLK (defense),D flipped: positive = good on both sides
D,pf,0.017446387466629812,0.09327195839804048,lam_x3,2024-2026,2025.0,2024,2026,21341.4,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.976476640256617,0.1461166803008536,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.12938633018955462,0.0939200716551027,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.700146073326508,0.08166159555160643,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6953028723490435,0.09109041711694182,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.66835163451555,0.08228488322941997,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5154960381379889,0.24908893619906963,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5602250964514437,0.10278067142962001,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,ORB (offense),D flipped: positive = good on both sides
O,drb,0.06453630348758363,0.06187488986766881,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,DRB (offense),D flipped: positive = good on both sides
O,ast,0.36630877299400466,0.05645046648065012,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,AST (offense),D flipped: positive = good on both sides
O,tov,-0.780327118639107,0.16170615691705434,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5052911014489763,0.23334710535231057,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,STL (offense),D flipped: positive = good on both sides
O,blk,-0.3772771393725025,0.1658916981166596,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.17437005662475102,0.11656325657990715,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.2678141707105143,0.15888408000316698,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.16777906991586802,0.10208581602643692,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.02615950153247166,0.08932923970616957,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.22696729056396303,0.10069820686041471,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.18556890384353547,0.09043626303061851,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.15222579735548739,0.2746965459849458,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.2239963055970347,0.11351743710200933,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,ORB (defense),D flipped: positive = good on both sides
D,drb,0.34375900401166637,0.06685647935117021,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1240125976782647,0.06129546921836957,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,AST (defense),D flipped: positive = good on both sides
D,tov,-0.7407939020765082,0.17942655743201075,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,TOV (defense),D flipped: positive = good on both sides
D,stl,1.8941886826143715,0.25793379388780197,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,STL (defense),D flipped: positive = good on both sides
D,blk,1.265894753095783,0.1815579402864089,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,BLK (defense),D flipped: positive = good on both sides
D,pf,0.004748778672435602,0.12769205628974054,lam_div3,2024-2026,2025.0,2024,2026,2371.2666666666664,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9931686980010603,0.1276118986047009,gt_half,2024-2026,2025.0,2024,2026,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.12863856246251792,0.08205179044954816,gt_half,2024-2026,2025.0,2024,2026,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6876140201625691,0.0702801588289694,gt_half,2024-2026,2025.0,2024,2026,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6772075004908182,0.07639509320891076,gt_half,2024-2026,2025.0,2024,2026,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6478211322591798,0.06992686625449417,gt_half,2024-2026,2025.0,2024,2026,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5093359796498698,0.20966920357826963,gt_half,2024-2026,2025.0,2024,2026,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5682822405524361,0.08680679920170242,gt_half,2024-2026,2025.0,2024,2026,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.08851796315105945,0.05479047887404653,gt_half,2024-2026,2025.0,2024,2026,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3713289899985689,0.04914714740904036,gt_half,2024-2026,2025.0,2024,2026,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.848499490242806,0.13383014994544826,gt_half,2024-2026,2025.0,2024,2026,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5115523543023963,0.1957399221116413,gt_half,2024-2026,2025.0,2024,2026,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.3112430839187513,0.1426374232436101,gt_half,2024-2026,2025.0,2024,2026,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.14987558962910513,0.09976046569968859,gt_half,2024-2026,2025.0,2024,2026,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.3571864284629529,0.1345599030512226,gt_half,2024-2026,2025.0,2024,2026,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.17775057932443145,0.08669598277714813,gt_half,2024-2026,2025.0,2024,2026,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.0188113702335106,0.0743089400477606,gt_half,2024-2026,2025.0,2024,2026,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.18253906328416833,0.08179284853855788,gt_half,2024-2026,2025.0,2024,2026,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.20199686742759243,0.07419927419314581,gt_half,2024-2026,2025.0,2024,2026,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.17053320941271288,0.22392406012775495,gt_half,2024-2026,2025.0,2024,2026,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.2435409410846178,0.09275782495539807,gt_half,2024-2026,2025.0,2024,2026,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.376720953110119,0.0571755818497179,gt_half,2024-2026,2025.0,2024,2026,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1458599378302946,0.051623637854341285,gt_half,2024-2026,2025.0,2024,2026,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.8408000908549278,0.1438123383200561,gt_half,2024-2026,2025.0,2024,2026,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.9498571000863443,0.2090726690028884,gt_half,2024-2026,2025.0,2024,2026,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.2473399036565276,0.15064009009037854,gt_half,2024-2026,2025.0,2024,2026,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.021366326586467685,0.10563323002957761,gt_half,2024-2026,2025.0,2024,2026,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9818592324314375,0.12976437832079604,gt_zero,2024-2026,2025.0,2024,2026,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.11742919378674443,0.08345573248374466,gt_zero,2024-2026,2025.0,2024,2026,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6642883228824645,0.07058013146795604,gt_zero,2024-2026,2025.0,2024,2026,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6620686025545653,0.07660996589008984,gt_zero,2024-2026,2025.0,2024,2026,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6384959208387795,0.06982997083578736,gt_zero,2024-2026,2025.0,2024,2026,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.4898480632373857,0.20970989582385213,gt_zero,2024-2026,2025.0,2024,2026,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5598698177532593,0.08719043034023048,gt_zero,2024-2026,2025.0,2024,2026,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.09882913981472533,0.05501977615490291,gt_zero,2024-2026,2025.0,2024,2026,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.37052981469384694,0.049268310416493606,gt_zero,2024-2026,2025.0,2024,2026,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.8753934500917211,0.13412890191944735,gt_zero,2024-2026,2025.0,2024,2026,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.49049495103330476,0.19560181220301728,gt_zero,2024-2026,2025.0,2024,2026,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.2791871056069839,0.14264924821476818,gt_zero,2024-2026,2025.0,2024,2026,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.13373588187964836,0.10026676989465873,gt_zero,2024-2026,2025.0,2024,2026,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.4010016510570444,0.13693242443338793,gt_zero,2024-2026,2025.0,2024,2026,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.19823322914918087,0.08827348793614273,gt_zero,2024-2026,2025.0,2024,2026,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.022250353475738338,0.07462418286390113,gt_zero,2024-2026,2025.0,2024,2026,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.15981541145622646,0.08203259582582317,gt_zero,2024-2026,2025.0,2024,2026,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.19836395180199595,0.0740887520398259,gt_zero,2024-2026,2025.0,2024,2026,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.1698157178058528,0.22396947143680057,gt_zero,2024-2026,2025.0,2024,2026,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.25072545526792334,0.09314558473519981,gt_zero,2024-2026,2025.0,2024,2026,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3834199229103745,0.05738532942592828,gt_zero,2024-2026,2025.0,2024,2026,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.15209974857966096,0.05174525201372372,gt_zero,2024-2026,2025.0,2024,2026,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.8691215073155856,0.14414095462308574,gt_zero,2024-2026,2025.0,2024,2026,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.9842753102722486,0.20888038540986775,gt_zero,2024-2026,2025.0,2024,2026,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.2520222088592403,0.1506034171380993,gt_zero,2024-2026,2025.0,2024,2026,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.06009957042300407,0.10614644305631757,gt_zero,2024-2026,2025.0,2024,2026,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.006146296665903,0.12589616163006523,margin_bins,2024-2026,2025.0,2024,2026,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.14487681436001099,0.08092450186907531,margin_bins,2024-2026,2025.0,2024,2026,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.7108723533457746,0.07005476767285501,margin_bins,2024-2026,2025.0,2024,2026,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.6898082107698051,0.07624570899750009,margin_bins,2024-2026,2025.0,2024,2026,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6611740892558522,0.07005656156617635,margin_bins,2024-2026,2025.0,2024,2026,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5180199601482218,0.209742683714955,margin_bins,2024-2026,2025.0,2024,2026,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5750275599296146,0.08651072512622364,margin_bins,2024-2026,2025.0,2024,2026,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.08412228925311147,0.05461335623055865,margin_bins,2024-2026,2025.0,2024,2026,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.36926553661182526,0.0490616263652499,margin_bins,2024-2026,2025.0,2024,2026,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.8205009741656368,0.13362223867568349,margin_bins,2024-2026,2025.0,2024,2026,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5078715905615949,0.19596674579456214,margin_bins,2024-2026,2025.0,2024,2026,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.31891512776953895,0.14271587752073978,margin_bins,2024-2026,2025.0,2024,2026,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.1708870249825316,0.09939339114651866,margin_bins,2024-2026,2025.0,2024,2026,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.3263491588411912,0.1327182001357305,margin_bins,2024-2026,2025.0,2024,2026,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.16283457589538558,0.08546602334493887,margin_bins,2024-2026,2025.0,2024,2026,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.010509602957028186,0.07408405373070007,margin_bins,2024-2026,2025.0,2024,2026,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.20186102841639775,0.08163575597255213,margin_bins,2024-2026,2025.0,2024,2026,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.20703298059394482,0.07435455017204366,margin_bins,2024-2026,2025.0,2024,2026,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.17709170759080006,0.22402804017492292,margin_bins,2024-2026,2025.0,2024,2026,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.23479410349709146,0.09247920047657719,margin_bins,2024-2026,2025.0,2024,2026,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.36175524482560184,0.057026579267097,margin_bins,2024-2026,2025.0,2024,2026,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.1391322896854965,0.05154805415444865,margin_bins,2024-2026,2025.0,2024,2026,7113.8,AST (defense),D flipped: positive = good on both sides
